,QueryId,EntityId
4253,084,2429646
4254,084,4589363
4255,084,4574288
4256,084,0595728
4257,084,2509885
4258,084,2509897
4259,084,0593297
4260,084,0286309
4261,084,0381707
4262,084,2510271
4263,084,4284630
4264,084,2229613
4265,084,4361825
4266,084,4390923
4267,084,3427864
4268,084,3697603
4269,084,4437686
4270,084,2253474
4271,084,2595054
4272,084,2300491
4273,084,1462408
4274,084,2976988
4275,084,2161830
4276,084,1334591
4277,084,1009792
4278,084,3611547
4279,084,4223854
4280,084,1899638
4281,084,3241673
4282,084,1659781
4283,084,4605267
4284,084,0925007
4285,084,0508024
4286,084,2510092
4287,084,1419615
4288,084,1727282
4289,084,0648439
4290,084,3565932
4291,084,2067465
4292,084,4252399
4293,084,2334267
4294,084,2804807
4295,084,3623290
4296,084,2966330
4297,084,2428758
4298,084,2510062
4299,084,2380164
4300,085,0663721
4301,085,2828807
4302,085,4082565
4303,085,3524192
4304,085,4214260
4305,085,1220733
4306,085,2778986
4307,085,4193319
4308,085,4055430
4309,085,2745202
4310,085,4247114
4311,085,2058531
4312,085,2052483
4313,085,1024321
4314,085,2191036
4315,085,2076207
4316,085,2052495
4317,085,2728507
4318,085,2150631
4319,085,4208158
4320,085,0799624
4321,085,1037230
4322,085,0711501
4323,085,3675743
4324,085,1697926
4325,085,2999342
4326,085,2296427
4327,085,2262776
4328,085,1175657
4329,085,2466955
4330,085,2096295
4331,085,3850376
4332,085,0728579
4333,085,1103375
4334,085,0631603
4335,085,2118907
4336,085,0464628
4337,085,1128500
4338,085,3923122
4339,085,1559293
4340,085,4572977
4341,085,4473286
4342,085,1328633
4343,085,3617309
4344,085,2017992
4345,085,0613755
4346,085,2094862
4347,085,3226327
4348,085,1119400
4349,085,1162425
4350,085,2074919
4351,085,0954581
4352,085,2830691
4353,085,2450811
4354,085,2096528
4355,085,4463522
4356,085,4442343
4357,085,1602932
4358,085,3195254
4359,085,3227142
4360,085,0613478
4361,085,0492397
4362,085,0309301
4363,085,0668231
4364,085,4040415
4365,085,2272340
4366,085,3769201
4367,085,2159647
4368,085,2735200
4369,085,4215439
4370,085,3550241
4371,085,3931301
4372,085,3548608
4373,085,3941046
4374,085,3678941
4375,085,3530409
4376,085,4062195
4377,085,2097892
4378,085,2266930
4379,085,0319864
4380,085,3553894
4381,085,1344898
4382,085,2711120
4383,085,3195244
4384,085,3248902
4385,085,2828884
4386,085,2278317
4387,085,2641603
4388,085,2697653
4389,085,0486602
4390,085,4258788
4391,085,3765522
4392,085,4505753
4393,085,2265024
4394,085,0614381
4395,085,2064805
4396,085,1041281
4397,085,1123577
4398,085,4239931
4399,085,4357380
4400,090,0500279
4401,090,3112156
4402,090,3015491
4403,090,3194161
4404,090,1018690
4405,090,3018905
4406,090,3674347
4407,090,2990122
4408,090,0566872
4409,090,0625707
4410,090,3586846
4411,090,0564190
4412,090,0570677
4413,090,0799707
4414,090,0563603
4415,090,3150178
4416,090,3172265
4417,090,4533557
4418,090,2845032
4419,090,1976905
4420,090,1085234
4421,090,0697447
4422,090,3636817
4423,090,0701435
4424,090,3362432
4425,090,3027241
4426,090,3362465
4427,090,0570673
4428,090,3375538
4429,090,0570666
4430,090,1621864
4431,090,0753535
4432,090,1017197
4433,090,3770499
4434,090,2883729
4435,090,0565173
4436,090,0500278
4437,090,2560390
4438,090,0485464
4439,090,4201720
4440,090,2672626
4441,090,2982943
4442,090,1865633
4443,090,0349091
4444,090,0565844
4445,090,0570695
4446,090,1648170
4447,090,1432380
4448,090,0624799
4449,090,0566256
4450,090,0565849
4451,090,3658210
4452,090,3278542
4453,090,1944523
4454,090,4012939
4455,090,3798494
4456,090,3670714
4457,090,0569349
4458,090,1848652
4459,090,0568848
4460,090,4181347
4461,090,1287363
4462,090,1059056
4463,090,0570643
4464,090,0567197
4465,090,4526735
4466,090,3643049
4467,090,0866182
4468,090,1851361
4469,090,1624827
4470,090,2276907
4471,090,3017717
4472,090,3128983
4473,090,3510841
4474,090,0639408
4475,090,1496706
4476,090,1518347
4477,090,3301977
4478,090,0389653
4479,090,0568825
4480,090,1279936
4481,090,0573584
4482,090,1621863
4483,090,0570663
4484,090,4537939
4485,090,2472271
4486,090,4274507
4487,090,1181995
4488,090,2903715
4489,090,4471450
4490,090,0406443
4491,090,3488958
4492,090,4290002
4493,090,4549912
4494,090,1332438
4495,090,1986088
4496,090,1957294
4497,090,1867245
4498,090,0950556
4499,090,1457059
4500,091,1837395
4501,091,0200721
4502,091,1788811
4503,091,3249730
4504,091,3135833
4505,091,3847825
4506,091,2560401
4507,091,1484734
4508,091,1929501
4509,091,1484525
4510,091,0474086
4511,091,3536999
4512,091,1484415
4513,091,3057794
4514,091,2819727
4515,091,2522067
4516,091,3151750
4517,091,2403825
4518,091,1243075
4519,091,4057073
4520,091,2943037
4521,091,3119979
4522,091,3151701
4523,091,3151727
4524,091,3151744
4525,091,3935277
4526,091,0639986
4527,091,1478269
4528,091,0822572
4529,091,3394187
4530,091,0487360
4531,091,1932155
4532,091,0639701
4533,091,0212157
4534,091,2511319
4535,091,0639987
4536,091,1689272
4537,091,1110017
4538,091,1409189
4539,091,0822869
4540,091,3948692
4541,091,0639810
4542,091,0639719
4543,091,1175384
4544,091,4398895
4545,091,1042985
4546,091,1042986
4547,091,2378544
4548,091,2511502
4549,091,3151757
4550,091,3151746
4551,091,2511429
4552,091,2511600
4553,091,3079106
4554,091,0639786
4555,091,0434267
4556,091,1478432
4557,091,0500832
4558,091,2511609
4559,091,1042984
4560,091,3222526
4561,091,2511492
4562,091,0560344
4563,091,3703495
4564,091,4576385
4565,091,4005942
4566,091,1044306
4567,091,1431461
4568,091,2265439
4569,091,1789068
4570,091,2453147
4571,091,0196388
4572,091,2511378
4573,091,3111349
4574,091,1691378
4575,091,1079023
4576,091,3883885
4577,091,3871329
4578,091,3387914
4579,091,2676112
4580,091,0995953
4581,091,1947313
4582,091,3142391
4583,091,3851527
4584,091,1775315
4585,091,4488073
4586,091,2559381
4587,091,2511614
4588,091,0352201
4589,091,3602127
4590,091,1893236
4591,091,0996056
4592,091,3604913
4593,091,3135832
4594,091,1042983
4595,091,2511505
4596,091,2511567
4597,091,0724005
4598,091,2511320
4599,091,1484183
4600,092,3324978
4601,092,1307614
4602,092,2530006
4603,092,0355726
4604,092,1962938
4605,092,2534524
4606,092,1283975
4607,092,4161661
4608,092,0362887
4609,092,2534523
4610,092,3170999
4611,092,3388426
4612,092,2540781
4613,092,1578389
4614,092,3151749
4615,092,1785628
4616,092,1410796
4617,092,4582739
4618,092,1410808
4619,092,2670599
4620,092,1307691
4621,092,1307670
4622,092,4373831
4623,092,3171004
4624,092,2576648
4625,092,2580659
4626,092,1307721
4627,092,1186241
4628,092,4099629
4629,092,2405927
4630,092,1952674
4631,092,3873358
4632,092,4047410
4633,092,2884584
4634,092,1636142
4635,092,4352189
4636,092,3927743
4637,092,4094873
4638,092,0902927
4639,092,3171043
4640,092,1962885
4641,092,3977628
4642,092,3298364
4643,092,0703993
4644,092,2560119
4645,092,0495261
4646,092,1953299
4647,092,0347966
4648,092,4132057
4649,092,2164094
4650,092,3170942
4651,092,3009597
4652,092,3350069
4653,092,2006064
4654,092,3880475
4655,092,0562846
4656,092,2743033
4657,092,3452008
4658,092,0704694
4659,092,1026531
4660,092,2310391
4661,092,4407575
4662,092,1341830
4663,092,1060518
4664,092,0365576
4665,092,3183587
4666,092,3320629
4667,092,0639805
4668,092,1548955
4669,092,1139287
4670,092,2333565
4671,092,0970024
4672,092,1666542
4673,092,1057069
4674,092,1307686
4675,092,3152352
4676,092,1151898
4677,092,0858875
4678,092,3783188
4679,092,4553697
4680,092,0748447
4681,092,1547887
4682,092,2347456
4683,092,4010853
4684,092,2590974
4685,092,0917646
4686,092,3348601
4687,092,1307723
4688,092,1144065
4689,092,3148371
4690,092,1307888
4691,092,3462855
4692,092,3751988
4693,092,3152530
4694,092,3277988
4695,092,1745808
4696,092,0962078
4697,092,4014192
4698,092,3800889
4699,092,4459834
4700,094,0656331
4701,094,1568229
4702,094,0656330
4703,094,1355245
4704,094,4389982
4705,094,3439727
4706,094,0754454
4707,094,4130291
4708,094,1969554
4709,094,2207474
4710,094,3051002
4711,094,0740128
4712,094,2599943
4713,094,1654299
4714,094,4079974
4715,094,3468205
4716,094,4184726
4717,094,0190762
4718,094,3175663
4719,094,2010574
4720,094,0516321
4721,094,2208118
4722,094,1770553
4723,094,3881414
4724,094,4080389
4725,094,0317146
4726,094,2949854
4727,094,3175906
4728,094,1845774
4729,094,2302703
4730,094,0273491
4731,094,2164450
4732,094,0656329
4733,094,4079975
4734,094,3965549
4735,094,2207803
4736,094,3764813
4737,094,0984779
4738,094,0516539
4739,094,2207559
4740,094,0698193
4741,094,1136142
4742,094,3175757
4743,094,3966586
4744,094,0467600
4745,094,1053025
4746,094,1238898
4747,094,3311313
4748,094,4575646
4749,094,3461519
4750,094,0772844
4751,094,2219141
4752,094,2486976
4753,094,3473972
4754,094,3166057
4755,094,1186033
4756,094,2835983
4757,094,4079774
4758,094,3594709
4759,094,2940812
4760,094,0305404
4761,094,1770664
4762,094,4367365
4763,094,4123873
4764,094,0570918
4765,094,4034524
4766,094,1199347
4767,094,2486975
4768,094,4083414
4769,094,3553979
4770,094,2949780
4771,094,1048897
4772,094,2077346
4773,094,2903821
4774,094,4094563
4775,094,2263891
4776,094,4127970
4777,094,3833332
4778,094,3540525
4779,094,3555322
4780,094,2999755
4781,094,4348453
4782,094,1021652
4783,094,1078982
4784,094,0390442
4785,094,3028082
4786,094,1128214
4787,094,0704990
4788,094,3366470
4789,094,4371849
4790,094,2002704
4791,094,3477667
4792,094,3704716
4793,094,1835842
4794,094,4117309
4795,094,1123347
4796,094,0279149
4797,094,2207933
4798,094,3033702
4799,094,0653977
4800,095,2485204
4801,095,3930789
4802,095,3044923
4803,095,2782781
4804,095,1521777
4805,095,0291421
4806,095,2491597
4807,095,3234525
4808,095,2094877
4809,095,1002228
4810,095,3580058
4811,095,2516116
4812,095,3440637
4813,095,3773288
4814,095,1410228
4815,095,0225111
4816,095,2576918
4817,095,4214941
4818,095,2723740
4819,095,2496579
4820,095,1101619
4821,095,2725221
4822,095,1129996
4823,095,0247618
4824,095,1425996
4825,095,3737388
4826,095,0268934
4827,095,1860688
4828,095,2812472
4829,095,3925810
4830,095,1235920
4831,095,3518538
4832,095,3975319
4833,095,2598526
4834,095,2750879
4835,095,1130141
4836,095,1925098
4837,095,2454397
4838,095,1236462
4839,095,1516717
4840,095,2444324
4841,095,3975736
4842,095,1190142
4843,095,1504066
4844,095,2943300
4845,095,2810189
4846,095,0816813
4847,095,2587574
4848,095,2875870
4849,095,3767686
4850,095,2588252
4851,095,1001874
4852,095,0929886
4853,095,2294149
4854,095,2720200
4855,095,0393051
4856,095,1096027
4857,095,1511519
4858,095,3580000
4859,095,3288614
4860,095,3923152
4861,095,2719024
4862,095,2829656
4863,095,1102780
4864,095,2745971
4865,095,4347070
4866,095,0395310
4867,095,3272489
4868,095,1200419
4869,095,0320551
4870,095,1859411
4871,095,4536872
4872,095,3780260
4873,095,2426368
4874,095,3305268
4875,095,0557219
4876,095,3854992
4877,095,1095913
4878,095,2391966
4879,095,3281842
4880,095,1698994
4881,095,1875156
4882,095,4408295
4883,095,1129095
4884,095,2864617
4885,095,1811739
4886,095,4357276
4887,095,2703375
4888,095,3668168
4889,095,3976361
4890,095,2973655
4891,095,1647972
4892,095,2260022
4893,095,3272044
4894,095,4223145
4895,095,0605265
4896,095,3617587
4897,095,0377004
4898,095,1430587
4899,095,4173022
4900,097,2942098
4901,097,2445835
4902,097,4049565
4903,097,2577929
4904,097,3123854
4905,097,0680835
4906,097,4626095
4907,097,2529433
4908,097,1884444
4909,097,3693976
4910,097,2666566
4911,097,0656599
4912,097,4210234
4913,097,3754756
4914,097,4562745
4915,097,2274273
4916,097,3732516
4917,097,4256756
4918,097,1002848
4919,097,3165255
4920,097,3152086
4921,097,4164899
4922,097,0456897
4923,097,4062202
4924,097,1315951
4925,097,2560178
4926,097,2529434
4927,097,0439950
4928,097,4595317
4929,097,2648406
4930,097,0531912
4931,097,1182999
4932,097,0868658
4933,097,0277338
4934,097,4626283
4935,097,2931675
4936,097,4311452
4937,097,4626107
4938,097,2582700
4939,097,2354014
4940,097,0616996
4941,097,4023382
4942,097,2285580
4943,097,3656622
4944,097,3817733
4945,097,2256208
4946,097,4562743
4947,097,2379063
4948,097,4570708
4949,097,3528715
4950,097,1483535
4951,097,3568699
4952,097,0594919
4953,097,2803334
4954,097,3696353
4955,097,1086037
4956,097,3602010
4957,097,2609832
4958,097,0602947
4959,097,2876202
4960,097,0458962
4961,097,4553198
4962,097,4337953
4963,097,3749608
4964,097,1869848
4965,097,2379796
4966,097,2893397
4967,097,0780808
4968,097,3187985
4969,097,3655336
4970,097,1086983
4971,097,1886939
4972,097,4267257
4973,097,3429523
4974,097,4477021
4975,097,4273586
4976,097,0542804
4977,097,3850507
4978,097,4552772
4979,097,2239480
4980,097,3800000
4981,097,4623440
4982,097,4562247
4983,097,0264753
4984,097,2332515
4985,097,4271646
4986,097,2517294
4987,097,1644269
4988,097,2329287
4989,097,1956260
4990,097,4307414
4991,097,4050779
4992,097,4189879
4993,097,3842776
4994,097,4206859
4995,097,0762760
4996,097,0751488
4997,097,2097510
4998,097,3303214
4999,097,3672039
5000,101,4197563
5001,101,0376969
5002,101,1896022
5003,101,4264218
5004,101,2483319
5005,101,2576842
5006,101,2073084
5007,101,3462791
5008,101,1896021
5009,101,4517198
5010,101,1889408
5011,101,1501772
5012,101,0568065
5013,101,0563769
5014,101,0563427
5015,101,3793199
5016,101,2729009
5017,101,4248344
5018,101,0564869
5019,101,1541059
5020,101,2044395
5021,101,4452093
5022,101,2433998
5023,101,0564555
5024,101,0440773
5025,101,4182854
5026,101,0564362
5027,101,0569003
5028,101,1880344
5029,101,2127130
5030,101,1896030
5031,101,2071776
5032,101,0568988
5033,101,2147677
5034,101,0567904
5035,101,1895624
5036,101,0567125
5037,101,0564103
5038,101,4234300
5039,101,0568522
5040,101,4515015
5041,101,0572396
5042,101,0565404
5043,101,0913269
5044,101,0564888
5045,101,2312446
5046,101,4168789
5047,101,1896019
5048,101,3289168
5049,101,1249419
5050,101,3814128
5051,101,2072961
5052,101,0563777
5053,101,0567354
5054,101,0286746
5055,101,0774521
5056,101,0651312
5057,101,2383676
5058,101,0568918
5059,101,1353899
5060,101,3793431
5061,101,3122093
5062,101,1661359
5063,101,2070623
5064,101,0569620
5065,101,2310134
5066,101,0566588
5067,101,2151991
5068,101,1896020
5069,101,2281446
5070,101,0564696
5071,101,3332211
5072,101,4452074
5073,101,0564621
5074,101,3323841
5075,101,0568532
5076,101,3171144
5077,101,0314544
5078,101,2809920
5079,101,3793203
5080,101,0444071
5081,101,1294880
5082,101,0563936
5083,101,1880331
5084,101,1780942
5085,101,3793532
5086,101,3036121
5087,101,1354125
5088,101,3793784
5089,101,0283448
5090,101,3056547
5091,101,3056466
5092,101,2072774
5093,101,0568085
5094,101,4248092
5095,101,2486876
5096,101,4218363
5097,101,0567199
5098,101,4117506
5099,101,1880158
5100,102,0224990
5101,102,0806991
5102,102,1760100
5103,102,4456876
5104,102,2512640
5105,102,4302387
5106,102,1445726
5107,102,1340401
5108,102,0926864
5109,102,2508642
5110,102,3178122
5111,102,4323921
5112,102,4039509
5113,102,2860875
5114,102,3583736
5115,102,1005303
5116,102,4330120
5117,102,2518107
5118,102,4250899
5119,102,1340408
5120,102,2979136
5121,102,3592240
5122,102,0348617
5123,102,0807074
5124,102,0807108
5125,102,0807174
5126,102,0807088
5127,102,4330124
5128,102,1876473
5129,102,2580650
5130,102,4324074
5131,102,0806721
5132,102,0807170
5133,102,3672882
5134,102,0807114
5135,102,0886793
5136,102,1848844
5137,102,0807075
5138,102,3067140
5139,102,0807173
5140,102,3964340
5141,102,2412933
5142,102,1340390
5143,102,0807171
5144,102,0807188
5145,102,0807127
5146,102,0807056
5147,102,4528412
5148,102,1953494
5149,102,0807147
5150,102,2597281
5151,102,2588578
5152,102,3367495
5153,102,4328656
5154,102,3612720
5155,102,2249122
5156,102,4316027
5157,102,2584424
5158,102,0807051
5159,102,1954332
5160,102,1029754
5161,102,1340412
5162,102,3698576
5163,102,3387395
5164,102,0807077
5165,102,0807062
5166,102,0807158
5167,102,4587807
5168,102,1014839
5169,102,4131228
5170,102,0348241
5171,102,1157252
5172,102,4323917
5173,102,4290678
5174,102,2821921
5175,102,2494773
5176,102,4088000
5177,102,0037801
5178,102,0807117
5179,102,1690049
5180,102,1659538
5181,102,2547564
5182,102,0807134
5183,102,2511709
5184,102,2356855
5185,102,3876280
5186,102,4323739
5187,102,4100788
5188,102,1340391
5189,102,4327926
5190,102,3370135
5191,102,4320522
5192,102,0345465
5193,102,1005318
5194,102,0807164
5195,102,0082410
5196,102,0093948
5197,102,0096562
5198,102,0099206
5199,102,0155817
5200,105,0043690
5201,105,0045641
5202,105,0100905
5203,105,0090691
5204,105,0103783
5205,105,0086131
5206,105,0153450
5207,105,0039136
5208,105,0053690
5209,105,0040157
5210,105,0069651
5211,105,0115138
5212,105,0065402
5213,105,0042421
5214,105,0132386
5215,105,0040727
5216,105,0098280
5217,105,0055559
5218,105,2879756
5219,105,0046993
5220,105,0052774
5221,105,0039646
5222,105,0120084
5223,105,0126038
5224,105,0036611
5225,105,0139221
5226,105,0072583
5227,105,0059617
5228,105,0077555
5229,105,0081645
5230,105,0046290
5231,105,0071081
5232,105,0057509
5233,105,0093099
5234,105,0051877
5235,105,0054614
5236,105,0058551
5237,105,0064208
5238,105,0068176
5239,105,0069652
5240,105,0071082
5241,105,0075820
5242,105,0077556
5243,105,0079525
5244,105,0081646
5245,105,1355819
5246,105,0068175
5247,105,0050976
5248,105,0057510
5249,105,0058552
5250,105,0059618
5251,105,0065403
5252,105,2176661
5253,105,0083884
5254,105,2879757
5255,105,0041802
5256,105,0074138
5257,105,0160569
5258,105,1609262
5259,105,0060707
5260,105,0043081
5261,105,0047746
5262,105,0044964
5263,105,0146094
5264,105,0056516
5265,105,0066675
5266,105,0075819
5267,105,0103784
5268,105,2879755
5269,105,3036387
5270,105,0079524
5271,105,0063028
5272,105,0110940
5273,105,3919045
5274,105,0041230
5275,105,3513865
5276,105,0044331
5277,105,0152558
5278,105,0048328
5279,105,0505744
5280,105,0052543
5281,105,1167874
5282,105,0380331
5283,105,0903371
5284,105,1449180
5285,105,0283853
5286,105,0945675
5287,105,0125744
5288,105,3123209
5289,105,0095669
5290,105,0130405
5291,105,0107128
5292,105,0966885
5293,105,3497064
5294,105,3304236
5295,105,0037050
5296,105,1682690
5297,105,0130556
5298,105,3567106
5299,105,1592008
5300,108,0153717
5301,108,2483577
5302,108,3056351
5303,108,2459810
5304,108,3513822
5305,108,1271069
5306,108,3076660
5307,108,2484928
5308,108,2475923
5309,108,2471556
5310,108,2491832
5311,108,3056354
5312,108,3472153
5313,108,1799720
5314,108,3056343
5315,108,0882856
5316,108,0942870
5317,108,3056336
5318,108,2516540
5319,108,0293723
5320,108,0995287
5321,108,1378858
5322,108,1375871
5323,108,3056346
5324,108,2542648
5325,108,0800469
5326,108,2491831
5327,108,0314596
5328,108,3056326
5329,108,3056327
5330,108,2809917
5331,108,1417624
5332,108,3056325
5333,108,3056347
5334,108,2491815
5335,108,1687887
5336,108,1638145
5337,108,3056349
5338,108,2476727
5339,108,2399827
5340,108,3495106
5341,108,3056356
5342,108,3377874
5343,108,3056350
5344,108,2497096
5345,108,2491833
5346,108,3056342
5347,108,3658575
5348,108,2691625
5349,108,2511722
5350,108,0614859
5351,108,1781202
5352,108,2485228
5353,108,4125379
5354,108,1940756
5355,108,2491835
5356,108,1543594
5357,108,4599600
5358,108,2476073
5359,108,2491834
5360,108,2705133
5361,108,1394106
5362,108,0146356
5363,108,0120306
5364,108,0291348
5365,108,1099154
5366,108,1875065
5367,108,2921644
5368,108,1470065
5369,108,3003307
5370,108,0098397
5371,108,3056345
5372,108,2491828
5373,108,0346736
5374,108,2090456
5375,108,3051419
5376,108,4168668
5377,108,3056348
5378,108,3229865
5379,108,2491816
5380,108,3659069
5381,108,1503628
5382,108,3056340
5383,108,1109587
5384,108,3525226
5385,108,0845328
5386,108,4537965
5387,108,0093196
5388,108,3918179
5389,108,0963938
5390,108,1932967
5391,108,2485205
5392,108,2520815
5393,108,1336749
5394,108,1294014
5395,108,4071132
5396,108,0294336
5397,108,1343350
5398,108,2491836
5399,108,0413537
5400,109,3767059
5401,109,3479733
5402,109,0661273
5403,109,2521383
5404,109,2098809
5405,109,2341768
5406,109,2930085
5407,109,2592345
5408,109,0725799
5409,109,0655600
5410,109,3595257
5411,109,3582642
5412,109,3286496
5413,109,4107179
5414,109,2562499
5415,109,3660133
5416,109,0662393
5417,109,3582448
5418,109,0886088
5419,109,3369543
5420,109,4214967
5421,109,2560563
5422,109,2098037
5423,109,2271549
5424,109,1982965
5425,109,0551630
5426,109,3661543
5427,109,4013097
5428,109,2097818
5429,109,2084988
5430,109,3456124
5431,109,3562486
5432,109,0661274
5433,109,3104204
5434,109,1105349
5435,109,0639440
5436,109,2523581
5437,109,4150648
5438,109,1829858
5439,109,2952027
5440,109,4080337
5441,109,3914853
5442,109,2883151
5443,109,2516817
5444,109,0358745
5445,109,2511757
5446,109,2488894
5447,109,2516294
5448,109,2523876
5449,109,2527094
5450,109,2552422
5451,109,4080338
5452,109,1105550
5453,109,2491311
5454,109,2473938
5455,109,2511758
5456,109,2672903
5457,109,2491515
5458,109,2506053
5459,109,4219773
5460,109,2191267
5461,109,2478549
5462,109,2487215
5463,109,2044039
5464,109,3460932
5465,109,1097174
5466,109,0663978
5467,109,2807453
5468,109,3040160
5469,109,1073287
5470,109,2477758
5471,109,2152569
5472,109,2098089
5473,109,4215187
5474,109,4011024
5475,109,3852758
5476,109,3623060
5477,109,0660037
5478,109,2108678
5479,109,2108394
5480,109,3551406
5481,109,0634466
5482,109,2200313
5483,109,4080334
5484,109,2152939
5485,109,2153838
5486,109,3826774
5487,109,2137991
5488,109,0662403
5489,109,0660035
5490,109,4139545
5491,109,2527001
5492,109,2548599
5493,109,2391121
5494,109,0820713
5495,109,1806344
5496,109,3201896
5497,109,0679653
5498,109,0661276
5499,109,3849873
5500,110,3640035
5501,110,3281552
5502,110,3869753
5503,110,0947918
5504,110,0947841
5505,110,3802080
5506,110,0537164
5507,110,1029906
5508,110,1810936
5509,110,3802072
5510,110,3117993
5511,110,2767274
5512,110,1805765
5513,110,2591843
5514,110,1491013
5515,110,3456092
5516,110,1212433
5517,110,0717053
5518,110,0730916
5519,110,1218640
5520,110,0496669
5521,110,1491232
5522,110,3281527
5523,110,1457386
5524,110,3802081
5525,110,1457640
5526,110,3136185
5527,110,3063500
5528,110,1491312
5529,110,3635736
5530,110,0809632
5531,110,2396118
5532,110,0491459
5533,110,0486064
5534,110,1491308
5535,110,2179435
5536,110,3345056
5537,110,4619588
5538,110,1019352
5539,110,2505625
5540,110,2864281
5541,110,3845490
5542,110,1491311
5543,110,3633992
5544,110,3802082
5545,110,1491397
5546,110,3745174
5547,110,2632795
5548,110,2588022
5549,110,4570896
5550,110,1534683
5551,110,1455351
5552,110,3583812
5553,110,0353606
5554,110,1307247
5555,110,1491313
5556,110,1212407
5557,110,2659977
5558,110,3064438
5559,110,3593352
5560,110,3905767
5561,110,2032761
5562,110,0900115
5563,110,2254167
5564,110,1137996
5565,110,1082538
5566,110,1490986
5567,110,2846117
5568,110,1455418
5569,110,0947900
5570,110,3593209
5571,110,1987236
5572,110,0933119
5573,110,3345088
5574,110,2495365
5575,110,2789336
5576,110,3495356
5577,110,2025778
5578,110,0196941
5579,110,0862215
5580,110,0947872
5581,110,4063269
5582,110,3456090
5583,110,1419386
5584,110,2869254
5585,110,3433268
5586,110,0900086
5587,110,1116886
5588,110,4456018
5589,110,0501414
5590,110,3136192
5591,110,0492057
5592,110,0041882
5593,110,1457375
5594,110,3903713
5595,110,1079882
5596,110,1491014
5597,110,3495378
5598,110,2007523
5599,110,0486120
5600,113,0254580
5601,113,0254582
5602,113,0254575
5603,113,0254576
5604,113,0254586
5605,113,1541479
5606,113,0254572
5607,113,0254574
5608,113,0254591
5609,113,0254571
5610,113,0254589
5611,113,0254590
5612,113,0254583
5613,113,0254595
5614,113,0254584
5615,113,0254596
5616,113,0254577
5617,113,0254581
5618,113,0254573
5619,113,0254579
5620,113,3697595
5621,113,2535263
5622,113,2018526
5623,113,0254594
5624,113,2469443
5625,113,0254588
5626,113,0254578
5627,113,0254593
5628,113,0254587
5629,113,4071822
5630,113,0152463
5631,113,1419614
5632,113,3816769
5633,113,0138345
5634,113,0145209
5635,113,2521613
5636,113,0254585
5637,113,4114886
5638,113,1419616
5639,113,2835983
5640,113,1341031
5641,113,1970452
5642,113,0185413
5643,113,0254592
5644,113,0205069
5645,113,1207778
5646,113,3533788
5647,113,2469502
5648,113,0663231
5649,113,3809736
5650,113,1186033
5651,113,0004500
5652,113,3375369
5653,113,0730507
5654,113,1922189
5655,113,2975377
5656,113,0588073
5657,113,0512057
5658,113,0178146
5659,113,1419615
5660,113,0052659
5661,113,2622314
5662,113,0189259
5663,113,0042987
5664,113,2155442
5665,113,1419618
5666,113,2006849
5667,113,1419619
5668,113,1419620
5669,113,3093867
5670,113,0181152
5671,113,1209837
5672,113,1660032
5673,113,1324958
5674,113,2117167
5675,113,0318098
5676,113,0909284
5677,113,4578895
5678,113,3223752
5679,113,4406807
5680,113,2348746
5681,113,0425107
5682,113,4094370
5683,113,0043610
5684,113,1882562
5685,113,0784730
5686,113,1049956
5687,113,4451297
5688,113,2165568
5689,113,3607616
5690,113,0005822
5691,113,0893204
5692,113,0436757
5693,113,4465373
5694,113,3914498
5695,113,0699062
5696,113,3534470
5697,113,0510771
5698,113,0088227
5699,113,1711896
5700,118,0957734
5701,118,1620668
5702,118,1521034
5703,118,3635548
5704,118,2742443
5705,118,0544554
5706,118,4377837
5707,118,3330661
5708,118,2481132
5709,118,2481108
5710,118,3001925
5711,118,3993325
5712,118,2481100
5713,118,1372026
5714,118,1405318
5715,118,1081451
5716,118,0957856
5717,118,3635418
5718,118,2280737
5719,118,2481110
5720,118,3789879
5721,118,2702995
5722,118,1806185
5723,118,2702144
5724,118,0640376
5725,118,3477195
5726,118,0633958
5727,118,3233485
5728,118,2004447
5729,118,2481097
5730,118,4336883
5731,118,2467529
5732,118,3641745
5733,118,0392661
5734,118,2569160
5735,118,0334650
5736,118,2423782
5737,118,2198505
5738,118,0890938
5739,118,2610449
5740,118,2481104
5741,118,4500269
5742,118,0384431
5743,118,1940527
5744,118,3037285
5745,118,1404963
5746,118,2243597
5747,118,1540272
5748,118,3776921
5749,118,3519648
5750,118,2091450
5751,118,1931224
5752,118,2191362
5753,118,0388205
5754,118,2343341
5755,118,1781579
5756,118,4158925
5757,118,2251720
5758,118,0384880
5759,118,0294742
5760,118,0456321
5761,118,0606936
5762,118,1786789
5763,118,4342723
5764,118,1392804
5765,118,0759256
5766,118,3047318
5767,118,3164337
5768,118,2668558
5769,118,1309328
5770,118,2379748
5771,118,4158821
5772,118,2335116
5773,118,4503040
5774,118,0261076
5775,118,3122155
5776,118,3238541
5777,118,1800400
5778,118,2102643
5779,118,2113574
5780,118,1678882
5781,118,3122770
5782,118,3677785
5783,118,0453158
5784,118,4444657
5785,118,1615525
5786,118,0390411
5787,118,2854992
5788,118,4538754
5789,118,1811077
5790,118,2481211
5791,118,1296959
5792,118,1537290
5793,118,3794205
5794,118,4310203
5795,118,1336886
5796,118,3635518
5797,118,1333773
5798,118,2758406
5799,118,1537278
5800,121,3910078
5801,121,3541980
5802,121,2253083
5803,121,4519115
5804,121,0930849
5805,121,2641917
5806,121,3909969
